name,RMSD,TMscore,ID
id_35_unrelaxed_rank_2_model_4,2.02,0.7948,0.238
id_21_unrelaxed_rank_2_model_5,2.13,0.72958,0.209
id_37_unrelaxed_rank_3_model_5,1.92,0.78688,0.18
id_4_unrelaxed_rank_3_model_5,2.9,0.6552,0.165
id_6_unrelaxed_rank_1_model_4,1.55,0.86761,0.256
id_12_unrelaxed_rank_1_model_1,1.13,0.90427,0.256
id_30_unrelaxed_rank_5_model_3,3.57,0.32261,0.044
id_20_unrelaxed_rank_1_model_2,1.35,0.38326,0.154
id_64_unrelaxed_rank_3_model_1,1.69,0.82201,0.172
id_15_unrelaxed_rank_2_model_2,3.65,0.41529,0.074
id_85_unrelaxed_rank_1_model_5,1.64,0.86519,0.216
id_48_unrelaxed_rank_1_model_3,3.21,0.4514,0.222
id_57_unrelaxed_rank_2_model_4,2.43,0.44725,0.042
id_51_unrelaxed_rank_3_model_4,1.99,0.8175,0.244
id_16_unrelaxed_rank_4_model_5,1.63,0.82531,0.253
id_64_unrelaxed_rank_4_model_2,1.64,0.82062,0.172
id_47_unrelaxed_rank_4_model_4,3.77,0.46745,0.078
id_44_unrelaxed_rank_5_model_4,2.01,0.78136,0.253
id_8_unrelaxed_rank_5_model_2,3.19,0.59904,0.235
id_89_unrelaxed_rank_3_model_2,2.96,0.49497,0.127
id_36_unrelaxed_rank_1_model_3,1.27,0.88013,0.27
id_22_unrelaxed_rank_2_model_5,3.33,0.40949,0.098
id_70_unrelaxed_rank_2_model_5,1.74,0.84425,0.247
id_44_unrelaxed_rank_3_model_3,1.93,0.78692,0.256
id_62_unrelaxed_rank_2_model_5,2.05,0.35672,0.079
id_24_unrelaxed_rank_3_model_1,1.28,0.89642,0.225
id_30_unrelaxed_rank_3_model_4,3.2,0.37278,0.04
id_60_unrelaxed_rank_5_model_2,2.06,0.75329,0.169
id_3_unrelaxed_rank_1_model_1,2.22,0.78276,0.261
id_16_unrelaxed_rank_2_model_1,1.09,0.88132,0.253
id_14_unrelaxed_rank_1_model_5,3.21,0.43356,0.055
id_41_unrelaxed_rank_5_model_4,1.77,0.80382,0.169
id_40_unrelaxed_rank_3_model_3,3.18,0.37442,0.095
id_80_unrelaxed_rank_3_model_4,3.52,0.4189,0.085
id_94_unrelaxed_rank_1_model_3,3.85,0.49599,0.186
id_51_unrelaxed_rank_1_model_3,2.33,0.79289,0.233
id_88_unrelaxed_rank_3_model_4,1.49,0.84394,0.326
id_28_unrelaxed_rank_4_model_1,2.15,0.75832,0.185
id_35_unrelaxed_rank_5_model_2,2.18,0.7795,0.235
id_84_unrelaxed_rank_1_model_4,2.11,0.64409,0.279
id_84_unrelaxed_rank_5_model_2,2.21,0.73216,0.214
id_5_unrelaxed_rank_5_model_1,3.95,0.40778,0.106
id_4_unrelaxed_rank_5_model_2,2.83,0.67761,0.198
id_46_unrelaxed_rank_1_model_4,2.22,0.74816,0.209
id_15_unrelaxed_rank_5_model_1,3.72,0.40375,0.075
id_31_unrelaxed_rank_4_model_2,2.41,0.70424,0.176
id_6_unrelaxed_rank_3_model_5,2.14,0.80475,0.235
id_7_unrelaxed_rank_3_model_3,2.08,0.78342,0.167
id_17_unrelaxed_rank_4_model_4,2.85,0.46615,0.109
id_6_unrelaxed_rank_2_model_2,1.9,0.82771,0.253
id_18_unrelaxed_rank_4_model_1,4.05,0.3722,0.123
id_87_unrelaxed_rank_2_model_1,3.26,0.45535,0.109
id_19_unrelaxed_rank_3_model_3,2.6,0.41471,0.06
id_24_unrelaxed_rank_2_model_4,1.3,0.8906,0.225
id_20_unrelaxed_rank_3_model_1,3.08,0.40961,0.083
id_22_unrelaxed_rank_3_model_1,3.36,0.38942,0.082
id_73_unrelaxed_rank_2_model_1,2.63,0.7351,0.202
id_79_unrelaxed_rank_1_model_3,1.81,0.40029,0.05
id_47_unrelaxed_rank_1_model_5,3.38,0.41479,0.064
id_6_unrelaxed_rank_5_model_3,1.71,0.83088,0.229
id_45_unrelaxed_rank_4_model_3,4.28,0.32228,0.078
id_33_unrelaxed_rank_2_model_4,3.0,0.51186,0.071
id_26_unrelaxed_rank_3_model_5,3.02,0.44834,0.113
id_46_unrelaxed_rank_5_model_2,2.96,0.53168,0.221
id_59_unrelaxed_rank_4_model_5,1.16,0.88187,0.344
id_90_unrelaxed_rank_5_model_2,2.12,0.78904,0.209
id_34_unrelaxed_rank_2_model_5,2.49,0.70776,0.225
id_70_unrelaxed_rank_1_model_1,1.67,0.83265,0.25
id_66_unrelaxed_rank_2_model_3,3.84,0.3982,0.115
id_54_unrelaxed_rank_1_model_3,3.36,0.41533,0.036
id_2_unrelaxed_rank_2_model_3,2.17,0.77885,0.236
id_49_unrelaxed_rank_4_model_1,3.82,0.45068,0.095
id_7_unrelaxed_rank_4_model_1,1.81,0.79587,0.169
id_83_unrelaxed_rank_3_model_4,3.48,0.54971,0.029
id_86_unrelaxed_rank_3_model_5,4.12,0.38406,0.035
id_45_unrelaxed_rank_2_model_4,3.78,0.35808,0.039
id_1_unrelaxed_rank_1_model_1,2.32,0.81223,0.209
id_59_unrelaxed_rank_5_model_2,0.99,0.90219,0.344
id_47_unrelaxed_rank_3_model_3,3.85,0.46116,0.125
id_10_unrelaxed_rank_4_model_1,3.15,0.65372,0.271
id_17_unrelaxed_rank_5_model_1,2.51,0.48741,0.07
id_67_unrelaxed_rank_1_model_4,1.28,0.86702,0.222
id_77_unrelaxed_rank_5_model_2,3.26,0.66415,0.262
id_8_unrelaxed_rank_1_model_4,3.47,0.59623,0.21
id_29_unrelaxed_rank_1_model_4,1.35,0.88125,0.258
id_95_unrelaxed_rank_2_model_4,3.11,0.41878,0.1
id_81_unrelaxed_rank_4_model_3,0.98,0.8882,0.304
id_59_unrelaxed_rank_3_model_3,1.26,0.86892,0.344
id_58_unrelaxed_rank_4_model_3,1.13,0.88003,0.374
id_14_unrelaxed_rank_5_model_3,3.77,0.42849,0.062
id_44_unrelaxed_rank_1_model_5,1.93,0.78102,0.256
id_61_unrelaxed_rank_5_model_2,1.46,0.88489,0.303
id_66_unrelaxed_rank_4_model_1,4.25,0.42014,0.081
id_98_unrelaxed_rank_4_model_2,4.17,0.48914,0.111
id_37_unrelaxed_rank_4_model_4,1.58,0.81437,0.18
id_50_unrelaxed_rank_1_model_3,3.71,0.51256,0.056
id_97_unrelaxed_rank_3_model_2,2.91,0.44197,0.1
id_68_unrelaxed_rank_2_model_5,3.45,0.41087,0.167
id_34_unrelaxed_rank_3_model_1,1.85,0.79618,0.225
id_95_unrelaxed_rank_1_model_3,3.54,0.40678,0.098
id_65_unrelaxed_rank_4_model_2,1.13,0.87735,0.329
id_49_unrelaxed_rank_1_model_3,3.42,0.51928,0.118
id_21_unrelaxed_rank_3_model_1,1.83,0.76045,0.172
id_0_unrelaxed_rank_1_model_3,4.57,0.32678,0.078
id_94_unrelaxed_rank_3_model_1,3.52,0.48258,0.081
id_71_unrelaxed_rank_3_model_5,3.67,0.44142,0.119
id_24_unrelaxed_rank_5_model_2,1.48,0.86662,0.225
id_27_unrelaxed_rank_3_model_1,1.78,0.39266,0.075
id_23_unrelaxed_rank_3_model_4,3.16,0.43548,0.077
id_31_unrelaxed_rank_5_model_1,1.82,0.77706,0.239
id_10_unrelaxed_rank_5_model_5,2.32,0.70348,0.274
id_76_unrelaxed_rank_3_model_5,3.62,0.4115,0.125
id_11_unrelaxed_rank_1_model_1,1.37,0.90371,0.224
id_40_unrelaxed_rank_4_model_4,3.31,0.41667,0.039
id_29_unrelaxed_rank_3_model_5,1.31,0.8508,0.264
id_26_unrelaxed_rank_5_model_2,3.54,0.41753,0.069
id_19_unrelaxed_rank_2_model_2,2.9,0.36225,0.043
id_32_unrelaxed_rank_2_model_3,0.98,0.89497,0.286
id_48_unrelaxed_rank_3_model_1,2.33,0.56202,0.091
id_96_unrelaxed_rank_2_model_1,1.18,0.88472,0.286
id_7_unrelaxed_rank_2_model_2,2.49,0.69371,0.151
id_70_unrelaxed_rank_5_model_4,1.68,0.84738,0.247
id_32_unrelaxed_rank_4_model_1,0.86,0.90701,0.286
id_92_unrelaxed_rank_2_model_1,2.39,0.36655,0.122
id_85_unrelaxed_rank_2_model_3,1.76,0.84313,0.216
id_45_unrelaxed_rank_3_model_2,4.01,0.35201,0.041
id_46_unrelaxed_rank_2_model_1,2.51,0.70926,0.224
id_98_unrelaxed_rank_1_model_3,4.13,0.46953,0.157
id_30_unrelaxed_rank_2_model_2,4.32,0.33121,0.135
id_31_unrelaxed_rank_1_model_3,2.48,0.69037,0.233
id_28_unrelaxed_rank_3_model_4,2.75,0.69969,0.173
id_79_unrelaxed_rank_5_model_1,3.58,0.42215,0.113
id_19_unrelaxed_rank_5_model_5,1.64,0.38635,0.1
id_32_unrelaxed_rank_1_model_5,0.86,0.90631,0.286
id_64_unrelaxed_rank_2_model_3,1.97,0.78183,0.17
id_79_unrelaxed_rank_4_model_2,3.23,0.41537,0.058
id_89_unrelaxed_rank_1_model_3,3.67,0.47212,0.143
id_52_unrelaxed_rank_4_model_3,2.47,0.74032,0.221
id_90_unrelaxed_rank_2_model_3,2.32,0.70889,0.224
id_92_unrelaxed_rank_4_model_5,1.3,0.38094,0.026
id_49_unrelaxed_rank_5_model_2,2.99,0.54703,0.043
id_75_unrelaxed_rank_1_model_1,1.66,0.84615,0.284
id_46_unrelaxed_rank_4_model_5,2.5,0.69256,0.214
id_40_unrelaxed_rank_5_model_5,3.18,0.41905,0.077
id_7_unrelaxed_rank_5_model_4,1.87,0.79474,0.156
id_74_unrelaxed_rank_4_model_5,1.1,0.43099,0.154
id_87_unrelaxed_rank_3_model_2,3.07,0.43218,0.125
id_29_unrelaxed_rank_2_model_3,1.45,0.82991,0.276
id_47_unrelaxed_rank_5_model_1,3.71,0.48228,0.078
id_19_unrelaxed_rank_1_model_4,2.81,0.40247,0.058
id_1_unrelaxed_rank_2_model_4,1.63,0.84386,0.221
id_69_unrelaxed_rank_1_model_1,1.81,0.85428,0.23
id_48_unrelaxed_rank_5_model_2,3.93,0.36759,0.2
id_25_unrelaxed_rank_5_model_2,2.48,0.37506,0.0
id_39_unrelaxed_rank_2_model_3,4.25,0.43778,0.079
id_74_unrelaxed_rank_1_model_3,1.65,0.44865,0.073
id_98_unrelaxed_rank_2_model_4,3.82,0.52613,0.09
id_70_unrelaxed_rank_3_model_3,1.69,0.84512,0.247
id_82_unrelaxed_rank_1_model_4,1.0,0.8992,0.221
id_9_unrelaxed_rank_2_model_2,3.89,0.40423,0.118
id_14_unrelaxed_rank_4_model_1,3.92,0.37764,0.14
id_42_unrelaxed_rank_1_model_5,3.35,0.46031,0.13
id_23_unrelaxed_rank_4_model_1,3.61,0.44174,0.083
id_13_unrelaxed_rank_2_model_1,1.5,0.82532,0.299
id_70_unrelaxed_rank_4_model_2,1.75,0.82566,0.247
id_81_unrelaxed_rank_5_model_2,0.98,0.88721,0.304
id_28_unrelaxed_rank_5_model_2,2.72,0.67362,0.177
id_65_unrelaxed_rank_5_model_1,1.68,0.89348,0.33
id_96_unrelaxed_rank_3_model_5,1.35,0.8711,0.286
id_73_unrelaxed_rank_5_model_5,2.36,0.75649,0.2
id_2_unrelaxed_rank_1_model_1,1.76,0.8342,0.236
id_90_unrelaxed_rank_1_model_1,2.6,0.74791,0.227
id_83_unrelaxed_rank_1_model_3,3.01,0.49656,0.068
id_82_unrelaxed_rank_3_model_3,1.9,0.85503,0.216
id_86_unrelaxed_rank_4_model_1,2.99,0.44382,0.094
id_36_unrelaxed_rank_5_model_2,1.79,0.82512,0.278
id_91_unrelaxed_rank_3_model_4,1.64,0.77307,0.259
id_77_unrelaxed_rank_2_model_3,2.75,0.70483,0.271
id_57_unrelaxed_rank_5_model_1,2.83,0.39707,0.044
id_61_unrelaxed_rank_3_model_3,1.0,0.91553,0.303
id_41_unrelaxed_rank_2_model_2,1.81,0.79737,0.17
id_71_unrelaxed_rank_1_model_3,3.5,0.43119,0.119
id_71_unrelaxed_rank_2_model_4,3.36,0.47065,0.115
id_8_unrelaxed_rank_4_model_5,3.89,0.57013,0.244
id_65_unrelaxed_rank_2_model_4,1.09,0.88226,0.326
id_32_unrelaxed_rank_3_model_4,0.87,0.90582,0.286
id_21_unrelaxed_rank_5_model_2,2.28,0.71235,0.172
id_37_unrelaxed_rank_1_model_3,1.87,0.7871,0.18
id_36_unrelaxed_rank_2_model_4,1.66,0.85869,0.267
id_22_unrelaxed_rank_4_model_2,3.1,0.45165,0.167
id_86_unrelaxed_rank_1_model_3,4.2,0.37868,0.018
id_37_unrelaxed_rank_2_model_1,1.91,0.778,0.18
id_85_unrelaxed_rank_4_model_4,1.78,0.84925,0.216
id_29_unrelaxed_rank_4_model_1,1.43,0.83519,0.264
id_89_unrelaxed_rank_5_model_1,4.11,0.48907,0.143
id_58_unrelaxed_rank_1_model_4,0.93,0.90224,0.374
id_98_unrelaxed_rank_3_model_5,3.13,0.47043,0.164
id_10_unrelaxed_rank_2_model_2,3.04,0.62328,0.235
id_60_unrelaxed_rank_4_model_5,2.16,0.74179,0.146
id_8_unrelaxed_rank_2_model_3,3.71,0.60964,0.259
