name,RMSD,TMscore,ID
id_19_unrelaxed_rank_4_model_1,1.05,0.90021,0.633
id_0_unrelaxed_rank_4_model_5,1.72,0.82651,0.533
id_79_unrelaxed_rank_5_model_2,0.64,0.93807,0.648
id_34_unrelaxed_rank_5_model_2,0.56,0.94378,0.7
id_19_unrelaxed_rank_3_model_5,0.99,0.90662,0.644
id_86_unrelaxed_rank_5_model_2,1.16,0.89535,0.685
id_31_unrelaxed_rank_2_model_1,1.14,0.88258,0.544
id_99_unrelaxed_rank_1_model_5,0.72,0.93061,0.67
id_19_unrelaxed_rank_2_model_3,1.01,0.90517,0.633
id_18_unrelaxed_rank_5_model_2,1.4,0.823,0.621
id_51_unrelaxed_rank_4_model_2,1.28,0.86033,0.611
id_45_unrelaxed_rank_4_model_5,1.75,0.79543,0.539
id_8_unrelaxed_rank_4_model_4,1.64,0.8307,0.573
id_47_unrelaxed_rank_2_model_4,1.26,0.85548,0.624
id_29_unrelaxed_rank_2_model_4,0.72,0.93086,0.626
id_9_unrelaxed_rank_3_model_1,0.92,0.9156,0.67
id_7_unrelaxed_rank_5_model_2,2.48,0.7395,0.607
id_1_unrelaxed_rank_5_model_2,1.43,0.8442,0.589
id_38_unrelaxed_rank_1_model_3,1.1,0.89526,0.571
id_80_unrelaxed_rank_5_model_2,1.65,0.84555,0.56
id_73_unrelaxed_rank_1_model_3,0.92,0.90507,0.678
id_8_unrelaxed_rank_3_model_5,1.57,0.83508,0.573
id_16_unrelaxed_rank_1_model_4,0.71,0.93101,0.622
id_40_unrelaxed_rank_5_model_2,0.86,0.92047,0.578
id_58_unrelaxed_rank_4_model_5,1.09,0.90905,0.615
id_69_unrelaxed_rank_3_model_3,1.92,0.79114,0.556
id_93_unrelaxed_rank_4_model_1,1.44,0.87954,0.545
id_64_unrelaxed_rank_5_model_2,1.45,0.85484,0.582
id_9_unrelaxed_rank_5_model_2,0.88,0.92068,0.67
id_65_unrelaxed_rank_2_model_5,0.9,0.91203,0.644
id_95_unrelaxed_rank_3_model_1,1.76,0.83654,0.648
id_30_unrelaxed_rank_1_model_5,0.99,0.90519,0.615
id_15_unrelaxed_rank_1_model_4,1.2,0.86043,0.562
id_27_unrelaxed_rank_4_model_5,1.04,0.89825,0.648
id_72_unrelaxed_rank_3_model_1,0.65,0.93791,0.656
id_82_unrelaxed_rank_2_model_1,0.7,0.92334,0.584
id_87_unrelaxed_rank_1_model_5,1.62,0.81377,0.533
id_6_unrelaxed_rank_3_model_1,1.12,0.89037,0.538
id_91_unrelaxed_rank_1_model_4,2.41,0.75714,0.511
id_90_unrelaxed_rank_5_model_1,1.24,0.90677,0.681
id_47_unrelaxed_rank_4_model_2,1.74,0.79205,0.54
id_24_unrelaxed_rank_1_model_4,0.76,0.92581,0.544
id_33_unrelaxed_rank_3_model_1,0.78,0.92638,0.703
id_63_unrelaxed_rank_3_model_5,0.74,0.92996,0.714
id_68_unrelaxed_rank_5_model_2,0.89,0.91511,0.626
id_36_unrelaxed_rank_4_model_1,1.04,0.89383,0.667
id_64_unrelaxed_rank_1_model_4,1.31,0.86498,0.582
id_60_unrelaxed_rank_1_model_3,1.31,0.88714,0.571
id_42_unrelaxed_rank_5_model_5,0.73,0.93105,0.667
id_35_unrelaxed_rank_2_model_5,0.87,0.91519,0.611
id_67_unrelaxed_rank_1_model_3,1.59,0.83174,0.678
id_30_unrelaxed_rank_2_model_3,1.03,0.8986,0.615
id_97_unrelaxed_rank_4_model_5,0.87,0.915,0.495
id_5_unrelaxed_rank_5_model_2,1.32,0.87813,0.578
id_72_unrelaxed_rank_2_model_4,0.63,0.93932,0.656
id_79_unrelaxed_rank_1_model_5,0.75,0.92925,0.648
id_44_unrelaxed_rank_3_model_4,1.27,0.8907,0.711
id_6_unrelaxed_rank_1_model_4,1.06,0.89361,0.538
id_44_unrelaxed_rank_1_model_3,1.37,0.89227,0.711
id_32_unrelaxed_rank_3_model_3,1.11,0.88766,0.586
id_94_unrelaxed_rank_2_model_1,1.18,0.87413,0.609
id_60_unrelaxed_rank_2_model_5,0.88,0.91698,0.571
id_57_unrelaxed_rank_2_model_4,1.57,0.85284,0.533
id_40_unrelaxed_rank_3_model_1,0.83,0.92211,0.567
id_35_unrelaxed_rank_4_model_1,0.81,0.92376,0.6
id_64_unrelaxed_rank_3_model_3,1.38,0.85679,0.582
id_62_unrelaxed_rank_5_model_2,1.91,0.86308,0.584
id_77_unrelaxed_rank_2_model_4,0.63,0.93955,0.637
id_24_unrelaxed_rank_3_model_1,0.78,0.92412,0.544
id_30_unrelaxed_rank_3_model_4,1.05,0.90445,0.615
id_20_unrelaxed_rank_2_model_5,1.1,0.91806,0.589
id_18_unrelaxed_rank_4_model_5,1.03,0.87008,0.625
id_7_unrelaxed_rank_2_model_4,2.07,0.79396,0.621
id_66_unrelaxed_rank_1_model_4,1.62,0.85631,0.611
id_60_unrelaxed_rank_5_model_2,1.46,0.8814,0.571
id_36_unrelaxed_rank_3_model_5,1.03,0.89325,0.678
id_84_unrelaxed_rank_2_model_3,1.77,0.84389,0.562
id_83_unrelaxed_rank_3_model_5,1.42,0.90438,0.578
id_98_unrelaxed_rank_5_model_5,1.67,0.83424,0.567
id_94_unrelaxed_rank_1_model_3,1.17,0.87363,0.609
id_18_unrelaxed_rank_3_model_1,1.34,0.86868,0.6
id_56_unrelaxed_rank_3_model_5,0.67,0.93572,0.681
id_35_unrelaxed_rank_5_model_2,0.8,0.92302,0.611
id_9_unrelaxed_rank_1_model_4,0.83,0.92324,0.67
id_28_unrelaxed_rank_5_model_5,2.64,0.68391,0.61
id_4_unrelaxed_rank_5_model_2,0.7,0.93156,0.584
id_47_unrelaxed_rank_1_model_3,1.01,0.89023,0.624
id_66_unrelaxed_rank_3_model_1,1.41,0.86812,0.622
id_11_unrelaxed_rank_5_model_2,1.78,0.81344,0.644
id_21_unrelaxed_rank_2_model_3,1.67,0.82695,0.489
id_57_unrelaxed_rank_3_model_3,1.33,0.88152,0.533
id_26_unrelaxed_rank_4_model_5,0.79,0.91364,0.584
id_10_unrelaxed_rank_1_model_4,1.06,0.89264,0.6
id_78_unrelaxed_rank_1_model_4,0.89,0.92101,0.578
id_93_unrelaxed_rank_2_model_5,1.45,0.88024,0.545
id_42_unrelaxed_rank_2_model_4,0.84,0.92108,0.667
id_6_unrelaxed_rank_4_model_5,1.17,0.88154,0.538
id_93_unrelaxed_rank_3_model_3,1.53,0.86759,0.545
id_6_unrelaxed_rank_5_model_2,1.36,0.86347,0.538
id_50_unrelaxed_rank_4_model_2,1.32,0.87139,0.444
id_93_unrelaxed_rank_1_model_4,1.42,0.88456,0.545
id_43_unrelaxed_rank_4_model_1,1.01,0.90491,0.593
id_33_unrelaxed_rank_4_model_4,0.74,0.92976,0.714
id_64_unrelaxed_rank_4_model_5,1.45,0.84877,0.571
id_20_unrelaxed_rank_3_model_4,0.98,0.91893,0.589
id_50_unrelaxed_rank_1_model_4,1.34,0.87457,0.433
id_37_unrelaxed_rank_4_model_5,2.31,0.80122,0.533
id_89_unrelaxed_rank_2_model_5,0.63,0.93934,0.571
id_20_unrelaxed_rank_5_model_3,1.01,0.91648,0.589
id_87_unrelaxed_rank_5_model_2,1.54,0.82876,0.556
id_46_unrelaxed_rank_5_model_2,1.64,0.79971,0.558
id_59_unrelaxed_rank_4_model_5,2.7,0.70607,0.534
id_70_unrelaxed_rank_1_model_4,2.08,0.78775,0.602
id_73_unrelaxed_rank_3_model_5,1.01,0.91334,0.681
id_14_unrelaxed_rank_2_model_4,0.83,0.92191,0.714
id_51_unrelaxed_rank_3_model_3,1.64,0.81956,0.604
id_79_unrelaxed_rank_3_model_1,0.7,0.93357,0.648
id_74_unrelaxed_rank_5_model_5,2.49,0.70389,0.625
id_39_unrelaxed_rank_1_model_3,0.77,0.92384,0.652
id_34_unrelaxed_rank_2_model_5,0.6,0.94114,0.7
id_66_unrelaxed_rank_2_model_3,1.36,0.86714,0.626
id_76_unrelaxed_rank_2_model_3,1.51,0.86964,0.622
id_24_unrelaxed_rank_2_model_3,0.86,0.9157,0.544
id_2_unrelaxed_rank_2_model_3,1.05,0.89603,0.578
id_49_unrelaxed_rank_4_model_1,0.84,0.91772,0.626
id_56_unrelaxed_rank_2_model_3,0.74,0.93,0.681
id_0_unrelaxed_rank_2_model_4,1.63,0.83899,0.533
id_59_unrelaxed_rank_5_model_2,2.97,0.67159,0.511
id_77_unrelaxed_rank_5_model_2,0.71,0.93356,0.637
id_2_unrelaxed_rank_3_model_1,1.15,0.88451,0.567
id_96_unrelaxed_rank_1_model_5,0.99,0.90217,0.615
id_11_unrelaxed_rank_3_model_1,1.57,0.83908,0.644
id_44_unrelaxed_rank_4_model_1,1.14,0.89327,0.711
id_1_unrelaxed_rank_3_model_1,1.1,0.89046,0.589
id_95_unrelaxed_rank_2_model_4,1.85,0.83757,0.648
id_17_unrelaxed_rank_3_model_1,0.64,0.93843,0.659
id_25_unrelaxed_rank_3_model_5,0.83,0.92143,0.681
id_25_unrelaxed_rank_4_model_1,0.81,0.92325,0.681
id_17_unrelaxed_rank_4_model_5,0.7,0.93271,0.659
id_43_unrelaxed_rank_1_model_3,0.95,0.90705,0.593
id_61_unrelaxed_rank_5_model_2,1.85,0.83126,0.557
id_12_unrelaxed_rank_3_model_1,1.38,0.87823,0.567
id_11_unrelaxed_rank_4_model_4,1.54,0.83483,0.644
id_98_unrelaxed_rank_4_model_2,1.86,0.81453,0.562
id_88_unrelaxed_rank_3_model_3,0.92,0.91337,0.604
id_28_unrelaxed_rank_1_model_4,1.02,0.88822,0.556
id_49_unrelaxed_rank_2_model_4,0.85,0.91752,0.626
id_69_unrelaxed_rank_4_model_1,1.69,0.80687,0.556
id_42_unrelaxed_rank_1_model_3,0.82,0.92168,0.667
id_46_unrelaxed_rank_2_model_3,1.35,0.86878,0.556
id_75_unrelaxed_rank_4_model_3,0.71,0.93234,0.648
id_65_unrelaxed_rank_5_model_2,1.04,0.89818,0.644
id_37_unrelaxed_rank_1_model_1,2.58,0.78594,0.533
id_21_unrelaxed_rank_4_model_1,1.47,0.85646,0.489
id_19_unrelaxed_rank_5_model_2,0.98,0.90669,0.644
id_95_unrelaxed_rank_1_model_3,2.07,0.83574,0.648
id_49_unrelaxed_rank_1_model_3,0.83,0.92024,0.626
id_0_unrelaxed_rank_1_model_3,1.65,0.84267,0.533
id_70_unrelaxed_rank_5_model_5,2.42,0.78382,0.58
id_52_unrelaxed_rank_5_model_2,0.92,0.91383,0.549
id_51_unrelaxed_rank_1_model_1,1.34,0.86141,0.604
id_24_unrelaxed_rank_5_model_2,0.8,0.92179,0.544
id_0_unrelaxed_rank_5_model_2,1.66,0.83763,0.533
id_82_unrelaxed_rank_1_model_5,0.92,0.92376,0.6
id_65_unrelaxed_rank_3_model_4,1.02,0.89789,0.644
id_10_unrelaxed_rank_5_model_5,1.24,0.8679,0.6
id_59_unrelaxed_rank_1_model_1,1.29,0.85846,0.534
id_87_unrelaxed_rank_2_model_3,1.54,0.8251,0.556
id_20_unrelaxed_rank_4_model_2,1.08,0.91861,0.589
id_34_unrelaxed_rank_4_model_1,0.55,0.9454,0.7
id_87_unrelaxed_rank_4_model_1,1.46,0.84057,0.556
id_67_unrelaxed_rank_5_model_1,1.67,0.82874,0.674
id_16_unrelaxed_rank_5_model_1,0.79,0.92437,0.622
id_8_unrelaxed_rank_1_model_3,1.18,0.88633,0.5
id_98_unrelaxed_rank_3_model_4,1.78,0.82499,0.562
id_40_unrelaxed_rank_1_model_4,0.93,0.91484,0.578
id_26_unrelaxed_rank_5_model_2,1.19,0.86319,0.545
id_48_unrelaxed_rank_3_model_1,1.21,0.89755,0.567
id_92_unrelaxed_rank_2_model_1,1.47,0.85563,0.578
id_80_unrelaxed_rank_1_model_4,1.4,0.86287,0.56
id_63_unrelaxed_rank_4_model_1,0.85,0.92032,0.703
id_51_unrelaxed_rank_5_model_5,1.45,0.84533,0.604
id_98_unrelaxed_rank_1_model_3,1.98,0.79579,0.575
id_45_unrelaxed_rank_1_model_3,1.94,0.76665,0.539
id_62_unrelaxed_rank_4_model_1,2.07,0.86545,0.578
id_31_unrelaxed_rank_1_model_3,1.28,0.86614,0.544
id_75_unrelaxed_rank_1_model_4,0.67,0.93561,0.648
id_18_unrelaxed_rank_2_model_4,1.28,0.86661,0.618
id_40_unrelaxed_rank_2_model_3,0.88,0.91963,0.578
id_85_unrelaxed_rank_2_model_1,0.89,0.91754,0.615
id_23_unrelaxed_rank_3_model_5,1.32,0.88703,0.578
id_44_unrelaxed_rank_5_model_2,1.08,0.89962,0.714
id_92_unrelaxed_rank_4_model_5,1.36,0.85513,0.578
id_91_unrelaxed_rank_5_model_2,2.36,0.78909,0.506
id_49_unrelaxed_rank_5_model_2,0.81,0.92179,0.626
id_44_unrelaxed_rank_2_model_5,1.37,0.89204,0.714
id_78_unrelaxed_rank_2_model_5,1.0,0.9039,0.578
id_41_unrelaxed_rank_1_model_4,1.23,0.87793,0.5
id_47_unrelaxed_rank_3_model_1,1.71,0.79579,0.535
id_19_unrelaxed_rank_1_model_4,0.97,0.90791,0.644
id_1_unrelaxed_rank_1_model_4,1.01,0.90107,0.589
id_45_unrelaxed_rank_5_model_2,1.83,0.80231,0.551
id_20_unrelaxed_rank_1_model_1,1.11,0.91038,0.589
id_84_unrelaxed_rank_4_model_2,1.65,0.84471,0.562
id_48_unrelaxed_rank_5_model_2,1.24,0.89201,0.567
id_25_unrelaxed_rank_5_model_2,0.83,0.92221,0.681
id_74_unrelaxed_rank_1_model_3,1.85,0.78872,0.556
id_58_unrelaxed_rank_3_model_4,0.76,0.92744,0.615
id_13_unrelaxed_rank_5_model_2,0.59,0.94175,0.633
id_36_unrelaxed_rank_2_model_3,1.04,0.8943,0.678
id_14_unrelaxed_rank_4_model_1,0.89,0.91543,0.703
id_72_unrelaxed_rank_4_model_2,0.65,0.93748,0.656
id_73_unrelaxed_rank_4_model_1,0.97,0.89924,0.678
id_23_unrelaxed_rank_4_model_1,1.26,0.88639,0.567
id_78_unrelaxed_rank_4_model_1,0.98,0.91743,0.578
id_11_unrelaxed_rank_1_model_5,1.73,0.8183,0.644
id_70_unrelaxed_rank_4_model_2,2.0,0.82181,0.568
id_81_unrelaxed_rank_5_model_2,1.13,0.89072,0.632
id_26_unrelaxed_rank_2_model_3,0.96,0.89514,0.584
id_84_unrelaxed_rank_1_model_1,1.6,0.84841,0.562
id_53_unrelaxed_rank_4_model_2,1.08,0.91154,0.622
id_87_unrelaxed_rank_3_model_4,1.57,0.82236,0.533
id_57_unrelaxed_rank_1_model_5,1.66,0.84872,0.544
id_85_unrelaxed_rank_1_model_4,0.91,0.91633,0.615
id_63_unrelaxed_rank_1_model_4,0.79,0.92427,0.714
id_82_unrelaxed_rank_3_model_3,1.9,0.83898,0.6
id_36_unrelaxed_rank_5_model_2,1.05,0.89138,0.678
id_48_unrelaxed_rank_1_model_4,1.17,0.90168,0.556
id_29_unrelaxed_rank_1_model_5,0.78,0.92539,0.626
id_65_unrelaxed_rank_1_model_3,1.05,0.89451,0.644
id_29_unrelaxed_rank_3_model_3,0.75,0.9274,0.626
id_14_unrelaxed_rank_3_model_5,0.82,0.92261,0.714
id_21_unrelaxed_rank_5_model_2,1.83,0.84718,0.477
id_51_unrelaxed_rank_2_model_4,1.2,0.8765,0.604
id_91_unrelaxed_rank_4_model_5,1.91,0.81432,0.506
id_22_unrelaxed_rank_4_model_2,1.42,0.86548,0.589
id_86_unrelaxed_rank_1_model_3,1.51,0.87817,0.685
id_83_unrelaxed_rank_4_model_3,1.51,0.89313,0.578
id_34_unrelaxed_rank_3_model_3,0.59,0.94189,0.7
id_72_unrelaxed_rank_5_model_5,0.77,0.92702,0.656
id_49_unrelaxed_rank_3_model_5,0.68,0.9343,0.626
id_12_unrelaxed_rank_4_model_5,1.95,0.80766,0.567
id_54_unrelaxed_rank_1_model_4,0.59,0.94249,0.725
id_3_unrelaxed_rank_5_model_5,1.28,0.86142,0.609
id_29_unrelaxed_rank_4_model_1,0.68,0.93497,0.626
id_5_unrelaxed_rank_4_model_5,1.26,0.8812,0.578
id_27_unrelaxed_rank_2_model_1,0.98,0.90526,0.648
id_89_unrelaxed_rank_5_model_1,0.88,0.91975,0.56
id_90_unrelaxed_rank_2_model_4,0.69,0.93442,0.681
id_80_unrelaxed_rank_2_model_1,1.7,0.84299,0.56
id_55_unrelaxed_rank_1_model_4,0.66,0.93284,0.64
id_14_unrelaxed_rank_5_model_2,0.9,0.91551,0.714
id_3_unrelaxed_rank_3_model_3,1.29,0.8743,0.621
id_28_unrelaxed_rank_3_model_2,2.25,0.73738,0.567
id_77_unrelaxed_rank_3_model_5,0.87,0.91979,0.637
id_95_unrelaxed_rank_5_model_2,1.98,0.80409,0.648
id_23_unrelaxed_rank_2_model_4,1.25,0.89046,0.578
id_69_unrelaxed_rank_5_model_2,1.71,0.8031,0.556
