name,RMSD,TMscore,ID
id_18_unrelaxed_rank_2_model_5,2.09,0.90778,0.323
id_94_unrelaxed_rank_5_model_1,1.67,0.92647,0.257
id_73_unrelaxed_rank_5_model_3,5.82,0.25845,0.065
id_22_unrelaxed_rank_4_model_1,3.22,0.79661,0.206
id_86_unrelaxed_rank_2_model_5,2.2,0.87125,0.293
id_68_unrelaxed_rank_5_model_5,3.16,0.76667,0.18
id_33_unrelaxed_rank_2_model_1,2.05,0.88805,0.224
id_26_unrelaxed_rank_2_model_1,5.78,0.29634,0.087
id_79_unrelaxed_rank_1_model_3,5.7,0.27494,0.074
id_97_unrelaxed_rank_2_model_4,1.54,0.93448,0.313
id_64_unrelaxed_rank_4_model_5,2.75,0.81187,0.162
id_52_unrelaxed_rank_2_model_5,1.84,0.91902,0.268
id_20_unrelaxed_rank_3_model_4,4.83,0.59132,0.182
id_6_unrelaxed_rank_5_model_3,2.71,0.83673,0.315
id_45_unrelaxed_rank_4_model_3,5.39,0.29594,0.073
id_20_unrelaxed_rank_5_model_3,4.52,0.54826,0.172
id_6_unrelaxed_rank_4_model_4,2.41,0.87229,0.343
id_72_unrelaxed_rank_1_model_5,2.55,0.87039,0.185
id_49_unrelaxed_rank_2_model_1,1.62,0.93301,0.364
id_21_unrelaxed_rank_3_model_2,5.33,0.2459,0.049
id_92_unrelaxed_rank_4_model_1,1.81,0.93144,0.303
id_23_unrelaxed_rank_2_model_1,2.58,0.83136,0.156
id_59_unrelaxed_rank_4_model_5,2.1,0.90125,0.276
id_50_unrelaxed_rank_5_model_5,2.2,0.87671,0.301
id_22_unrelaxed_rank_1_model_2,3.09,0.80089,0.206
id_73_unrelaxed_rank_3_model_5,6.36,0.25238,0.103
id_75_unrelaxed_rank_1_model_2,2.58,0.8473,0.253
id_56_unrelaxed_rank_5_model_4,5.04,0.29495,0.046
id_97_unrelaxed_rank_1_model_2,1.52,0.93715,0.313
id_86_unrelaxed_rank_3_model_3,2.21,0.86663,0.282
id_81_unrelaxed_rank_2_model_2,2.06,0.89235,0.198
id_62_unrelaxed_rank_4_model_3,2.55,0.84571,0.188
id_4_unrelaxed_rank_5_model_3,5.57,0.28011,0.086
id_54_unrelaxed_rank_1_model_3,1.71,0.91976,0.364
id_76_unrelaxed_rank_2_model_3,3.7,0.64388,0.11
id_62_unrelaxed_rank_1_model_1,2.46,0.8655,0.188
id_17_unrelaxed_rank_5_model_5,2.56,0.83915,0.25
id_81_unrelaxed_rank_5_model_4,2.32,0.88807,0.193
id_0_unrelaxed_rank_2_model_4,2.32,0.87663,0.267
id_88_unrelaxed_rank_4_model_2,2.25,0.87149,0.263
id_10_unrelaxed_rank_4_model_1,5.92,0.30066,0.069
id_70_unrelaxed_rank_3_model_2,5.81,0.26453,0.064
id_48_unrelaxed_rank_4_model_2,1.55,0.93555,0.442
id_44_unrelaxed_rank_4_model_1,5.4,0.29516,0.05
id_1_unrelaxed_rank_3_model_1,1.89,0.90879,0.337
id_69_unrelaxed_rank_5_model_3,5.94,0.31178,0.055
id_59_unrelaxed_rank_3_model_3,2.21,0.89997,0.276
id_58_unrelaxed_rank_4_model_3,3.2,0.7669,0.136
id_61_unrelaxed_rank_5_model_5,3.12,0.77983,0.23
id_46_unrelaxed_rank_3_model_2,2.24,0.87906,0.205
id_24_unrelaxed_rank_4_model_3,2.17,0.88919,0.213
id_50_unrelaxed_rank_4_model_4,2.43,0.8489,0.306
id_89_unrelaxed_rank_3_model_1,1.69,0.91757,0.293
id_83_unrelaxed_rank_4_model_4,1.99,0.89611,0.306
id_62_unrelaxed_rank_3_model_4,2.51,0.85823,0.194
id_11_unrelaxed_rank_4_model_4,4.69,0.32423,0.158
id_17_unrelaxed_rank_4_model_2,2.65,0.83746,0.254
id_37_unrelaxed_rank_4_model_4,5.93,0.31096,0.105
id_66_unrelaxed_rank_4_model_3,2.48,0.8424,0.205
id_88_unrelaxed_rank_3_model_3,2.17,0.88185,0.253
id_63_unrelaxed_rank_3_model_3,1.9,0.90452,0.222
id_53_unrelaxed_rank_4_model_4,5.79,0.22866,0.128
id_84_unrelaxed_rank_4_model_4,6.21,0.27126,0.038
id_13_unrelaxed_rank_3_model_1,2.13,0.88285,0.244
id_33_unrelaxed_rank_3_model_2,2.2,0.87034,0.237
id_75_unrelaxed_rank_4_model_3,2.29,0.87926,0.241
id_34_unrelaxed_rank_3_model_1,2.7,0.85773,0.162
id_95_unrelaxed_rank_1_model_3,4.9,0.27246,0.049
id_49_unrelaxed_rank_1_model_3,1.8,0.90575,0.349
id_23_unrelaxed_rank_3_model_4,3.53,0.76208,0.15
id_82_unrelaxed_rank_1_model_5,2.06,0.90457,0.232
id_12_unrelaxed_rank_1_model_2,2.8,0.80468,0.169
id_12_unrelaxed_rank_3_model_3,2.95,0.79345,0.168
id_10_unrelaxed_rank_5_model_5,5.52,0.21867,0.081
id_57_unrelaxed_rank_5_model_5,2.1,0.89267,0.364
id_41_unrelaxed_rank_1_model_3,2.21,0.87492,0.286
id_76_unrelaxed_rank_3_model_5,3.67,0.6372,0.118
id_49_unrelaxed_rank_3_model_2,1.69,0.93136,0.369
id_59_unrelaxed_rank_1_model_1,2.02,0.90647,0.276
id_85_unrelaxed_rank_4_model_5,1.87,0.90524,0.259
id_62_unrelaxed_rank_5_model_5,2.56,0.86294,0.188
id_29_unrelaxed_rank_4_model_5,2.32,0.8844,0.218
id_41_unrelaxed_rank_2_model_4,2.13,0.86602,0.278
id_93_unrelaxed_rank_1_model_1,3.04,0.8144,0.165
id_17_unrelaxed_rank_2_model_4,2.62,0.83137,0.234
id_58_unrelaxed_rank_2_model_4,3.06,0.78374,0.131
id_16_unrelaxed_rank_5_model_1,3.8,0.44183,0.143
id_8_unrelaxed_rank_1_model_3,1.85,0.91211,0.289
id_15_unrelaxed_rank_3_model_4,6.1,0.24855,0.055
id_96_unrelaxed_rank_1_model_1,2.28,0.84506,0.189
id_94_unrelaxed_rank_4_model_2,1.69,0.92396,0.267
id_70_unrelaxed_rank_5_model_4,4.98,0.29294,0.045
id_25_unrelaxed_rank_5_model_4,5.96,0.3293,0.058
id_46_unrelaxed_rank_2_model_1,2.47,0.86085,0.21
id_93_unrelaxed_rank_4_model_3,4.24,0.54471,0.164
id_30_unrelaxed_rank_2_model_2,2.46,0.8687,0.249
id_3_unrelaxed_rank_5_model_1,2.7,0.79384,0.17
id_28_unrelaxed_rank_3_model_4,2.14,0.88108,0.297
id_79_unrelaxed_rank_5_model_1,5.45,0.30875,0.08
id_1_unrelaxed_rank_5_model_5,1.94,0.90969,0.332
id_85_unrelaxed_rank_2_model_1,2.04,0.90316,0.273
id_89_unrelaxed_rank_1_model_3,1.96,0.88125,0.292
id_52_unrelaxed_rank_4_model_3,1.62,0.9285,0.268
id_56_unrelaxed_rank_3_model_3,5.88,0.29638,0.046
id_35_unrelaxed_rank_1_model_5,6.26,0.2919,0.054
id_79_unrelaxed_rank_2_model_2,5.39,0.3204,0.097
id_44_unrelaxed_rank_2_model_5,5.57,0.32312,0.126
id_78_unrelaxed_rank_2_model_5,2.16,0.88819,0.254
id_29_unrelaxed_rank_2_model_3,2.06,0.88264,0.221
id_41_unrelaxed_rank_5_model_1,2.62,0.80322,0.264
id_68_unrelaxed_rank_4_model_3,3.02,0.77794,0.176
id_1_unrelaxed_rank_1_model_4,1.93,0.90052,0.333
id_20_unrelaxed_rank_1_model_1,2.94,0.82899,0.158
id_43_unrelaxed_rank_1_model_5,5.05,0.35018,0.083
id_78_unrelaxed_rank_4_model_3,2.01,0.90061,0.249
id_19_unrelaxed_rank_1_model_1,5.54,0.2708,0.011
id_84_unrelaxed_rank_2_model_2,5.41,0.28078,0.122
id_11_unrelaxed_rank_1_model_5,4.65,0.39824,0.118
id_45_unrelaxed_rank_3_model_1,6.36,0.25301,0.052
id_87_unrelaxed_rank_4_model_2,3.02,0.81093,0.134
id_38_unrelaxed_rank_2_model_3,2.36,0.8526,0.172
id_84_unrelaxed_rank_1_model_1,5.38,0.26748,0.111
id_71_unrelaxed_rank_5_model_5,2.25,0.87421,0.275
id_14_unrelaxed_rank_4_model_2,2.14,0.88699,0.281
id_29_unrelaxed_rank_1_model_2,2.34,0.87854,0.218
id_85_unrelaxed_rank_1_model_4,1.95,0.90319,0.259
id_43_unrelaxed_rank_2_model_4,5.86,0.28061,0.093
id_82_unrelaxed_rank_3_model_3,1.83,0.91553,0.221
id_86_unrelaxed_rank_4_model_1,2.69,0.84115,0.278
id_23_unrelaxed_rank_4_model_5,3.17,0.78039,0.141
id_77_unrelaxed_rank_2_model_3,2.28,0.89596,0.247
id_94_unrelaxed_rank_2_model_5,1.6,0.92827,0.267
id_48_unrelaxed_rank_1_model_4,1.52,0.94019,0.442
id_36_unrelaxed_rank_2_model_1,6.15,0.31484,0.087
id_3_unrelaxed_rank_4_model_2,2.65,0.80938,0.201
id_68_unrelaxed_rank_1_model_1,3.12,0.78177,0.199
id_95_unrelaxed_rank_2_model_5,5.71,0.29169,0.144
id_6_unrelaxed_rank_2_model_1,2.2,0.88808,0.343
id_65_unrelaxed_rank_1_model_3,1.84,0.91257,0.352
id_74_unrelaxed_rank_3_model_5,5.6,0.3223,0.088
id_30_unrelaxed_rank_5_model_5,2.18,0.88472,0.249
id_30_unrelaxed_rank_1_model_4,2.4,0.87051,0.249
id_29_unrelaxed_rank_5_model_4,2.18,0.88582,0.218
id_61_unrelaxed_rank_2_model_2,2.74,0.80074,0.231
id_5_unrelaxed_rank_2_model_2,1.9,0.91571,0.338
id_12_unrelaxed_rank_4_model_5,3.24,0.77138,0.169
id_75_unrelaxed_rank_5_model_5,2.29,0.8665,0.242
id_5_unrelaxed_rank_4_model_5,2.01,0.91107,0.337
id_63_unrelaxed_rank_5_model_4,3.21,0.64747,0.204
id_49_unrelaxed_rank_4_model_4,1.71,0.92182,0.364
id_69_unrelaxed_rank_3_model_5,6.26,0.30876,0.062
id_9_unrelaxed_rank_3_model_2,2.21,0.89084,0.219
id_90_unrelaxed_rank_2_model_4,5.91,0.29598,0.062
id_82_unrelaxed_rank_5_model_1,1.9,0.91727,0.231
id_89_unrelaxed_rank_5_model_4,1.8,0.90745,0.293
id_27_unrelaxed_rank_3_model_4,2.21,0.86324,0.216
id_28_unrelaxed_rank_1_model_2,2.19,0.87534,0.278
id_10_unrelaxed_rank_2_model_2,5.76,0.28175,0.094
id_60_unrelaxed_rank_4_model_5,2.16,0.89289,0.247
id_1_unrelaxed_rank_4_model_3,1.73,0.91998,0.328
